feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz213.148585562873_rt1561.042	Metabolomics_Round	R3	0.153348451859822	0.263795367836053	45	45	0.589013522007354	0.730876686942987
mz146.980618078712_rt1662.459	Category	Plus	-0.156944428838186	0.288155447267819	45	45	0.589114062085682	0.730903792662407
mz249.201986142873_rt1551.455	Category	Plus	-0.148106433600743	0.271982539765547	45	45	0.589181547265166	0.730903792662407
mz153.041133828176_rt542.374	Metabolomics_Round	R3	-0.479448264904629	0.823528365265889	45	45	0.589653779989995	0.731085561885197
mz298.214391463966_rt1636.212	Metabolomics_Round	R3	0.0903665477902971	0.154663669615108	45	45	0.5896936142166	0.731085561885197
mz545.444588341187_rt1325.656	Metabolomics_Round	R3	-0.164702355863443	0.302845025779237	45	45	0.589419993569397	0.731085561885197
mz917.119179941173_rt277.781	Metabolomics_Round	R3	0.08413093763677	0.143430004242828	45	45	0.589628120700072	0.731085561885197
mz594.671424089413_rt268.314	Metabolomics_Round	R3	0.0611165288427168	0.104331180406573	45	45	0.589649743822827	0.731085561885197
mz182.08143703503_rt344.3555	Category	Plus	-0.0556953012540547	0.102471095288841	45	45	0.589868565739949	0.731121177169
mz220.037176478834_rt645.6055	Metabolomics_Round	R3	0.0961107751897899	0.164743957202293	45	45	0.589855229658372	0.731121177169
mz458.882467486797_rt254.236	Category	Plus	0.091075348475684	0.167803302292264	45	45	0.590368964593589	0.731650718296677
mz228.232385057733_rt1263.933	Metabolomics_Round	R3	-0.485258569002051	0.841761089765311	45	45	0.590546631705013	0.731780212769532
mz211.064248353389_rt530.805	Metabolomics_Round	R3	0.114900570201716	0.19774217409646	45	45	0.590758411225388	0.731951940559272
mz329.121045658958_rt333.372	Category	Plus	-0.076831984105458	0.141815360467376	45	45	0.590836461653398	0.731957955467539
mz465.909898121532_rt5.098	Category	Plus	-0.0441604468949335	0.0815141627618561	45	45	0.59103286282951	0.732110569589384
mz550.343512212705_rt773.112	Category	Plus	0.20823828206591	0.38461810524174	45	45	0.591272165160436	0.732316280852658
mz527.435362185971_rt1550.843	Category	Plus	-0.170449051093501	0.315402392169983	45	45	0.591763452878973	0.732833997373342
mz298.214391463966_rt1636.212	Category	Plus	-0.0768772150828534	0.142345458713893	45	45	0.592191499616934	0.733182493025794
mz536.970818290763_rt256.724	Metabolomics_Round	R3	-0.0458349383976179	0.0798789352165634	45	45	0.592157696529849	0.733182493025794
mz175.188852339824_rt792.4455	Category	Plus	-0.100825079528437	0.186895785038174	45	45	0.59240977794081	0.73336194347711
mz314.232934401719_rt1462.575	Category	Plus	-0.0663568616362611	0.122981968932986	45	45	0.592566317088432	0.733464930175062
mz517.371317644667_rt1716.7695	Category	Plus	-0.0973507545171402	0.180551761304476	45	45	0.592766673175995	0.73362212026732
mz330.862882249849_rt253.2715	Category	Plus	0.048461532034756	0.0898981242615224	45	45	0.592919267009585	0.733629382590429
mz357.347752950767_rt1709.57	Category	Plus	-0.140811553244003	0.261362499258409	45	45	0.592897093991536	0.733629382590429
mz624.794682515007_rt254.747	Metabolomics_Round	R3	0.169854134145811	0.293955872968202	45	45	0.593120338052942	0.733787378514094
mz146.980618078712_rt1662.459	Metabolomics_Round	R3	0.267412480668449	0.462259775808364	45	45	0.593409821975366	0.734054703086796
mz238.118926295562_rt439.1185	Metabolomics_Round	R3	0.263436947237111	0.454443818648625	45	45	0.59368315956368	0.734301990802326
mz532.354322988186_rt1658.002	Category	Plus	-0.129044573253314	0.239977684502502	45	45	0.59382030728296	0.734380790604699
mz185.042098652703_rt299.318	Category	Plus	-0.126916801914216	0.23689438196189	45	45	0.594955463875054	0.735047101935994
mz137.045990744662_rt338.123	Metabolomics_Round	R3	0.362023635462758	0.632598238760406	45	45	0.59491745704281	0.735047101935994
mz141.071548859974_rt283.591	Metabolomics_Round	R3	-0.191849441533377	0.332545582084814	45	45	0.594557961439081	0.735047101935994
mz419.240666589567_rt1240.9225	Metabolomics_Round	R3	-0.177334819261635	0.305676403985185	45	45	0.594798674311367	0.735047101935994
